DateTime,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
33:00.0,1.29417,1.29419,1.29403,1.29414,1.29424,1.29424,1.29407,1.29423
34:00.0,1.29414,1.29417,1.29412,1.29417,1.29423,1.29423,1.29421,1.29421
35:00.0,1.29417,1.29417,1.29415,1.29415,1.29421,1.29421,1.29421,1.29421
36:00.0,1.29415,1.29416,1.29405,1.29408,1.29421,1.29427,1.29415,1.29415
37:00.0,1.29408,1.2941,1.29406,1.2941,1.29415,1.29419,1.29415,1.29417
38:00.0,1.2941,1.2941,1.29394,1.29396,1.29417,1.29418,1.29405,1.29405
39:00.0,1.29396,1.29401,1.29391,1.29391,1.29405,1.29408,1.29397,1.29397
40:00.0,1.29391,1.29391,1.2936,1.2936,1.29397,1.29397,1.29368,1.29368
41:00.0,1.2936,1.29378,1.29355,1.29355,1.29368,1.29387,1.29364,1.29365
42:00.0,1.29355,1.29399,1.29338,1.29392,1.29365,1.29406,1.29333,1.29398
43:00.0,1.29392,1.29396,1.29386,1.29396,1.29398,1.29404,1.29395,1.29404
44:00.0,1.29396,1.29396,1.29385,1.29387,1.29404,1.29404,1.29394,1.29394
45:00.0,1.29387,1.29389,1.29382,1.29389,1.29394,1.29396,1.29394,1.29396
46:00.0,1.29389,1.2942,1.29373,1.294,1.29396,1.29424,1.29382,1.29406
47:00.0,1.294,1.294,1.2936,1.29371,1.29406,1.29406,1.2937,1.29394
48:00.0,1.29371,1.29386,1.2934,1.29352,1.29394,1.29406,1.29337,1.29357
49:00.0,1.29352,1.29387,1.29343,1.29387,1.29357,1.29391,1.29351,1.29391
50:00.0,1.29387,1.29391,1.29379,1.29387,1.29391,1.29393,1.29388,1.29391
51:00.0,1.29387,1.29387,1.29362,1.29368,1.29391,1.29391,1.29371,1.29379
52:00.0,1.29368,1.29375,1.29354,1.29359,1.29379,1.29398,1.29361,1.29361
53:00.0,1.29359,1.2939,1.29342,1.29377,1.29361,1.29396,1.29351,1.29385
54:00.0,1.29377,1.29378,1.29363,1.29365,1.29385,1.29387,1.29372,1.29376
55:00.0,1.29365,1.29374,1.29358,1.29371,1.29376,1.29384,1.29369,1.29381
56:00.0,1.29371,1.29371,1.29368,1.2937,1.29381,1.29381,1.29375,1.29375
57:00.0,1.2937,1.2937,1.29345,1.29368,1.29375,1.2938,1.29354,1.2938
58:00.0,1.29368,1.29374,1.29352,1.29362,1.2938,1.2938,1.29365,1.29375
59:00.0,1.29362,1.29375,1.29352,1.29368,1.29375,1.29377,1.29362,1.29374
00:00.0,1.29368,1.29391,1.2936,1.29376,1.29374,1.2939,1.29363,1.29382
01:00.0,1.29376,1.29393,1.29367,1.29377,1.29382,1.29394,1.2937,1.29383
02:00.0,1.29377,1.29379,1.29367,1.29367,1.29383,1.29384,1.29369,1.29372
03:00.0,1.29367,1.29385,1.29367,1.29375,1.29372,1.29399,1.29371,1.29379
04:00.0,1.29375,1.29377,1.29357,1.2936,1.29379,1.29382,1.29363,1.29363
05:00.0,1.2936,1.29364,1.29348,1.29361,1.29363,1.29368,1.29349,1.29365
06:00.0,1.29361,1.29363,1.29349,1.29349,1.29365,1.29369,1.29355,1.29355
07:00.0,1.29349,1.29356,1.29349,1.29354,1.29355,1.29361,1.29354,1.2936
08:00.0,1.29354,1.29359,1.29352,1.29354,1.2936,1.29364,1.29358,1.29358
09:00.0,1.29354,1.29362,1.29346,1.29353,1.29358,1.2937,1.2935,1.29355
10:00.0,1.29353,1.29366,1.29347,1.29366,1.29355,1.29369,1.29351,1.29369
11:00.0,1.29366,1.29366,1.29361,1.29361,1.29369,1.29369,1.29367,1.29367
12:00.0,1.29361,1.29378,1.29361,1.29373,1.29367,1.29384,1.29363,1.29377
13:00.0,1.29373,1.29381,1.29368,1.29381,1.29377,1.29383,1.29374,1.29383
14:00.0,1.29381,1.29383,1.29375,1.29378,1.29383,1.29384,1.29379,1.29384
15:00.0,1.29378,1.29381,1.29366,1.29374,1.29384,1.29385,1.29372,1.2938
16:00.0,1.29374,1.29374,1.29372,1.29374,1.2938,1.2938,1.29378,1.29378
17:00.0,1.29374,1.29379,1.29371,1.29375,1.29378,1.29385,1.29376,1.29385
18:00.0,1.29375,1.29375,1.29367,1.29373,1.29385,1.29385,1.29373,1.29377
19:00.0,1.29373,1.29373,1.29368,1.29372,1.29377,1.29379,1.29373,1.29373
20:00.0,1.29372,1.29373,1.29364,1.29373,1.29373,1.29379,1.29369,1.29377
21:00.0,1.29373,1.29377,1.29373,1.29375,1.29377,1.29381,1.29377,1.29381
22:00.0,1.29375,1.29375,1.29371,1.29373,1.29381,1.29381,1.29377,1.29377
23:00.0,1.29373,1.29375,1.29369,1.29371,1.29377,1.29379,1.29375,1.29377
24:00.0,1.29371,1.29377,1.29364,1.29369,1.29377,1.29379,1.2937,1.29374
25:00.0,1.29369,1.29371,1.29359,1.29368,1.29374,1.29374,1.29364,1.29372
26:00.0,1.29368,1.29385,1.29361,1.29381,1.29372,1.29389,1.29367,1.29386
27:00.0,1.29381,1.29396,1.29381,1.29395,1.29386,1.29401,1.29386,1.29398
28:00.0,1.29395,1.29403,1.29372,1.29372,1.29398,1.29403,1.29378,1.29378
29:00.0,1.29372,1.29397,1.29362,1.29386,1.29378,1.294,1.29365,1.29392
30:00.0,1.29386,1.29386,1.29382,1.29382,1.29392,1.29392,1.29388,1.29388
31:00.0,1.29382,1.29384,1.29372,1.29374,1.29388,1.2939,1.29373,1.2938
32:00.0,1.29374,1.29378,1.2937,1.29372,1.2938,1.29382,1.29376,1.29378
33:00.0,1.29372,1.29374,1.2936,1.29369,1.29378,1.29378,1.29366,1.29373
34:00.0,1.29369,1.29388,1.29363,1.29375,1.29373,1.29392,1.29369,1.29381
35:00.0,1.29375,1.29384,1.29375,1.2938,1.29381,1.29388,1.29381,1.29386
36:00.0,1.2938,1.29397,1.29376,1.29387,1.29386,1.29399,1.29382,1.29391
37:00.0,1.29387,1.29387,1.29367,1.29379,1.29391,1.29391,1.29371,1.29383
38:00.0,1.29379,1.29379,1.29367,1.29377,1.29383,1.29384,1.29373,1.2938
39:00.0,1.29377,1.29393,1.29375,1.29393,1.2938,1.29397,1.2938,1.29397
40:00.0,1.29393,1.29403,1.29367,1.29371,1.29397,1.29408,1.29373,1.29375
41:00.0,1.29371,1.29388,1.29371,1.29386,1.29375,1.29392,1.29375,1.29392
42:00.0,1.29386,1.29388,1.29365,1.29365,1.29392,1.29392,1.29371,1.29371
43:00.0,1.29365,1.29379,1.29362,1.29368,1.29371,1.29385,1.29368,1.29376
44:00.0,1.29368,1.29373,1.2936,1.29366,1.29376,1.29378,1.29367,1.2937
45:00.0,1.29366,1.29367,1.29361,1.29362,1.2937,1.29374,1.29368,1.2937
46:00.0,1.29362,1.29376,1.29356,1.29366,1.2937,1.2938,1.29363,1.29374
47:00.0,1.29366,1.29386,1.29363,1.29368,1.29374,1.29391,1.29371,1.29375
48:00.0,1.29368,1.29369,1.29365,1.29367,1.29375,1.29375,1.29373,1.29373
49:00.0,1.29367,1.29403,1.29367,1.29397,1.29373,1.29407,1.29373,1.29404
50:00.0,1.29397,1.29402,1.2939,1.29392,1.29404,1.29408,1.29397,1.29397
51:00.0,1.29392,1.29392,1.29366,1.29374,1.29397,1.29397,1.2937,1.2938
52:00.0,1.29374,1.29374,1.29348,1.29355,1.2938,1.2938,1.29355,1.29363
53:00.0,1.29355,1.29355,1.2931,1.29316,1.29363,1.29363,1.29318,1.29324
54:00.0,1.29316,1.29326,1.29314,1.29325,1.29324,1.29332,1.29322,1.29331
55:00.0,1.29325,1.29332,1.2932,1.2933,1.29331,1.29338,1.29328,1.29338
56:00.0,1.2933,1.29334,1.29319,1.29323,1.29338,1.29338,1.29327,1.2933
57:00.0,1.29323,1.29331,1.29323,1.29325,1.2933,1.29337,1.2933,1.29333
58:00.0,1.29325,1.29325,1.29294,1.29294,1.29333,1.29333,1.293,1.29302
59:00.0,1.29294,1.29306,1.29289,1.29306,1.29302,1.29312,1.29295,1.29312
00:00.0,1.29306,1.2931,1.29294,1.29304,1.29312,1.29316,1.29299,1.2931
01:00.0,1.29304,1.29304,1.2929,1.29297,1.2931,1.2931,1.29297,1.29305
02:00.0,1.29297,1.29331,1.29294,1.29326,1.29305,1.29333,1.29302,1.2933
03:00.0,1.29326,1.29326,1.2931,1.29315,1.2933,1.2933,1.29317,1.2932
04:00.0,1.29315,1.29332,1.29315,1.29329,1.2932,1.29337,1.2932,1.29331
05:00.0,1.29329,1.29332,1.2932,1.29331,1.29331,1.29338,1.29324,1.29336
06:00.0,1.29331,1.29337,1.29311,1.29319,1.29336,1.29341,1.29316,1.29322
07:00.0,1.29319,1.29325,1.29312,1.29315,1.29322,1.29328,1.29315,1.29321
08:00.0,1.29315,1.29319,1.2931,1.29318,1.29321,1.29325,1.29318,1.29322
09:00.0,1.29318,1.29322,1.29314,1.2932,1.29322,1.29328,1.29319,1.29325
10:00.0,1.2932,1.2933,1.29304,1.29307,1.29325,1.29333,1.29308,1.29311
11:00.0,1.29307,1.29325,1.29294,1.2932,1.29311,1.29331,1.29299,1.29325
12:00.0,1.2932,1.29322,1.2931,1.29317,1.29325,1.29325,1.29314,1.29319
13:00.0,1.29317,1.29321,1.29315,1.29319,1.29319,1.29323,1.29319,1.29323
14:00.0,1.29319,1.29327,1.29306,1.29314,1.29323,1.29332,1.29313,1.29318
15:00.0,1.29314,1.29323,1.29311,1.29318,1.29318,1.29326,1.29317,1.29326
16:00.0,1.29318,1.29323,1.29314,1.29321,1.29326,1.29327,1.29318,1.29326
17:00.0,1.29321,1.29322,1.29311,1.2932,1.29326,1.29329,1.29317,1.29326
18:00.0,1.2932,1.29358,1.29319,1.29348,1.29326,1.29363,1.29326,1.29352
19:00.0,1.29348,1.29372,1.29343,1.29372,1.29352,1.29375,1.29351,1.29375
20:00.0,1.29372,1.29404,1.29365,1.29375,1.29375,1.2941,1.29371,1.29382
21:00.0,1.29375,1.29375,1.29354,1.29362,1.29382,1.29382,1.2936,1.29368
22:00.0,1.29362,1.29378,1.29352,1.29354,1.29368,1.29384,1.29358,1.29361
23:00.0,1.29354,1.29378,1.29354,1.29377,1.29361,1.29382,1.29361,1.29382
24:00.0,1.29377,1.29377,1.29356,1.29356,1.29382,1.29382,1.29361,1.29361
25:00.0,1.29356,1.29366,1.29352,1.29361,1.29361,1.2937,1.29359,1.29367
26:00.0,1.29361,1.29392,1.29361,1.29377,1.29367,1.29396,1.29367,1.29383
27:00.0,1.29377,1.29379,1.29367,1.29367,1.29383,1.29385,1.29373,1.29373
28:00.0,1.29367,1.29374,1.29354,1.29364,1.29373,1.29379,1.29359,1.29371
29:00.0,1.29364,1.29381,1.29355,1.29369,1.29371,1.29386,1.29362,1.29376
30:00.0,1.29369,1.29369,1.29336,1.29348,1.29376,1.29376,1.29335,1.29351
31:00.0,1.29348,1.29367,1.29348,1.29356,1.29351,1.29372,1.29351,1.29362
32:00.0,1.29356,1.29378,1.29355,1.29378,1.29362,1.29383,1.29361,1.29383
33:00.0,1.29378,1.29398,1.2936,1.2936,1.29383,1.29401,1.29366,1.29366
34:00.0,1.2936,1.29381,1.2936,1.29366,1.29366,1.29387,1.29365,1.29372
35:00.0,1.29366,1.29378,1.29365,1.29378,1.29372,1.29383,1.29372,1.29383
36:00.0,1.29378,1.29392,1.29371,1.29387,1.29383,1.29398,1.29375,1.29389
37:00.0,1.29387,1.29391,1.29367,1.2938,1.29389,1.29395,1.29372,1.29387
38:00.0,1.2938,1.29392,1.29379,1.29383,1.29387,1.29398,1.29385,1.29389
39:00.0,1.29383,1.29404,1.29381,1.29387,1.29389,1.29407,1.29386,1.29395
40:00.0,1.29387,1.29404,1.29387,1.29399,1.29395,1.29408,1.29395,1.29405
41:00.0,1.29399,1.29403,1.29399,1.29399,1.29405,1.29409,1.29405,1.29407
42:00.0,1.29399,1.29401,1.29384,1.29389,1.29407,1.29407,1.29383,1.29393
43:00.0,1.29389,1.29389,1.29384,1.29385,1.29393,1.29394,1.29385,1.29391
44:00.0,1.29385,1.29391,1.2938,1.29388,1.29391,1.29395,1.29388,1.29392
45:00.0,1.29388,1.29391,1.29381,1.29384,1.29392,1.29397,1.29387,1.2939
46:00.0,1.29384,1.29384,1.29364,1.29373,1.2939,1.2939,1.29369,1.29376
47:00.0,1.29373,1.29392,1.29371,1.29392,1.29376,1.29398,1.29376,1.29398
48:00.0,1.29392,1.29396,1.29388,1.29396,1.29398,1.29401,1.29396,1.294
49:00.0,1.29396,1.29403,1.29388,1.294,1.294,1.29407,1.29394,1.29407
50:00.0,1.294,1.294,1.29383,1.29387,1.29407,1.29407,1.2939,1.29395
51:00.0,1.29387,1.29389,1.29378,1.29385,1.29395,1.29395,1.29385,1.2939
52:00.0,1.29385,1.29386,1.2937,1.29375,1.2939,1.29391,1.29377,1.2938
53:00.0,1.29375,1.2938,1.2937,1.29375,1.2938,1.29388,1.29373,1.29382
54:00.0,1.29375,1.29382,1.29324,1.29325,1.29382,1.29388,1.29326,1.29328
55:00.0,1.29325,1.29382,1.2932,1.2936,1.29328,1.29385,1.29321,1.29366
56:00.0,1.2936,1.29362,1.29324,1.29325,1.29366,1.29368,1.29327,1.29327
57:00.0,1.29325,1.29331,1.2932,1.2932,1.29327,1.29332,1.29326,1.29326
58:00.0,1.2932,1.2933,1.29303,1.29328,1.29326,1.29334,1.2931,1.29334
59:00.0,1.29328,1.29344,1.29318,1.29331,1.29334,1.29347,1.29325,1.29337
00:00.0,1.29331,1.29339,1.29322,1.29335,1.29337,1.29343,1.29327,1.29343
01:00.0,1.29335,1.29369,1.29331,1.29368,1.29343,1.29375,1.29337,1.29375
02:00.0,1.29368,1.29369,1.29355,1.29361,1.29375,1.29375,1.29362,1.29367
03:00.0,1.29361,1.29366,1.29341,1.29359,1.29367,1.29369,1.29346,1.29367
04:00.0,1.29359,1.29365,1.29357,1.2936,1.29367,1.2937,1.29362,1.29366
05:00.0,1.2936,1.29361,1.29342,1.2935,1.29366,1.29366,1.29346,1.29354
06:00.0,1.2935,1.29356,1.29329,1.29338,1.29354,1.29362,1.29335,1.29343
07:00.0,1.29338,1.29339,1.29336,1.29337,1.29343,1.29345,1.29341,1.29345
08:00.0,1.29337,1.29339,1.29335,1.29337,1.29345,1.29345,1.29342,1.29343
09:00.0,1.29337,1.29356,1.29325,1.29336,1.29343,1.29359,1.29332,1.29343
10:00.0,1.29336,1.29367,1.29336,1.29345,1.29343,1.29371,1.29343,1.29351
11:00.0,1.29345,1.29346,1.29342,1.29345,1.29351,1.29351,1.29348,1.29351
12:00.0,1.29345,1.29345,1.29317,1.29328,1.29351,1.29352,1.29319,1.29333
13:00.0,1.29328,1.2935,1.29319,1.2935,1.29333,1.29354,1.29326,1.29354
14:00.0,1.2935,1.29352,1.2932,1.2932,1.29354,1.29356,1.29326,1.29326
15:00.0,1.2932,1.29321,1.29315,1.29316,1.29326,1.29326,1.2932,1.29322
16:00.0,1.29316,1.29316,1.29249,1.29252,1.29322,1.29322,1.29251,1.29256
17:00.0,1.29252,1.29252,1.29233,1.29251,1.29256,1.29258,1.29239,1.29254
18:00.0,1.29251,1.29251,1.29237,1.29243,1.29254,1.29256,1.29242,1.29248
19:00.0,1.29243,1.29259,1.2924,1.29252,1.29248,1.29262,1.29246,1.29256
20:00.0,1.29252,1.29252,1.29195,1.29199,1.29256,1.29256,1.292,1.29203
21:00.0,1.29199,1.29213,1.29169,1.29212,1.29203,1.29217,1.29176,1.29217
22:00.0,1.29212,1.29212,1.29188,1.29188,1.29217,1.29217,1.29194,1.29194
23:00.0,1.29188,1.29193,1.29127,1.29141,1.29194,1.29199,1.29125,1.29137
24:00.0,1.29141,1.2916,1.29141,1.29156,1.29137,1.29164,1.29137,1.2916
25:00.0,1.29156,1.29174,1.29153,1.29157,1.2916,1.29179,1.29159,1.2916
26:00.0,1.29157,1.29173,1.29157,1.29165,1.2916,1.29178,1.2916,1.29172
27:00.0,1.29165,1.29196,1.29165,1.29196,1.29172,1.292,1.29172,1.292
28:00.0,1.29196,1.29207,1.29186,1.29194,1.292,1.29208,1.29194,1.29202
29:00.0,1.29194,1.29226,1.29186,1.29203,1.29202,1.29232,1.29192,1.2921
30:00.0,1.29203,1.29208,1.2917,1.29183,1.2921,1.29214,1.29178,1.29189
31:00.0,1.29183,1.29198,1.29167,1.29193,1.29189,1.29202,1.29172,1.29199
32:00.0,1.29193,1.29213,1.29185,1.29204,1.29199,1.29218,1.29188,1.29209
33:00.0,1.29204,1.29222,1.29204,1.29209,1.29209,1.29226,1.29209,1.29215
34:00.0,1.29209,1.29236,1.29208,1.29227,1.29215,1.29242,1.29214,1.29231
35:00.0,1.29227,1.29247,1.29227,1.29247,1.29231,1.2925,1.29231,1.29245
36:00.0,1.29247,1.29253,1.29225,1.29225,1.29245,1.29257,1.29228,1.29228
37:00.0,1.29225,1.29236,1.29224,1.29224,1.29228,1.2924,1.29228,1.2923
38:00.0,1.29224,1.29228,1.29206,1.29206,1.2923,1.29232,1.29212,1.29212
39:00.0,1.29206,1.29221,1.29206,1.29216,1.29212,1.29225,1.29212,1.2922
40:00.0,1.29216,1.29222,1.29213,1.2922,1.2922,1.29226,1.29219,1.29222
41:00.0,1.2922,1.2922,1.29185,1.29185,1.29222,1.29222,1.29191,1.29191
42:00.0,1.29185,1.2921,1.2918,1.29208,1.29191,1.29215,1.29186,1.29213
43:00.0,1.29208,1.29212,1.29204,1.29208,1.29213,1.29216,1.29208,1.29213
44:00.0,1.29208,1.29208,1.29199,1.292,1.29213,1.29213,1.29204,1.29204
45:00.0,1.292,1.292,1.29168,1.29179,1.29204,1.29204,1.29172,1.29181
46:00.0,1.29179,1.29187,1.29179,1.29187,1.29181,1.29188,1.29181,1.29188
47:00.0,1.29187,1.29191,1.29184,1.29191,1.29188,1.29194,1.29187,1.29194
48:00.0,1.29191,1.29203,1.29189,1.29196,1.29194,1.29205,1.29194,1.292
49:00.0,1.29196,1.2921,1.29192,1.2921,1.292,1.29211,1.29197,1.29211
50:00.0,1.2921,1.29224,1.2921,1.2922,1.29211,1.29227,1.29211,1.29222
51:00.0,1.2922,1.29223,1.29216,1.2922,1.29222,1.29225,1.2922,1.29224
52:00.0,1.2922,1.2922,1.29216,1.29216,1.29224,1.29224,1.29222,1.29222
53:00.0,1.29216,1.29227,1.29214,1.29227,1.29222,1.2923,1.2922,1.2923
54:00.0,1.29227,1.29238,1.29227,1.29235,1.2923,1.29242,1.2923,1.29241
55:00.0,1.29235,1.29237,1.29225,1.29225,1.29241,1.29241,1.29231,1.29231
56:00.0,1.29225,1.29225,1.29208,1.29217,1.29231,1.29231,1.29213,1.29221
57:00.0,1.29217,1.29234,1.29217,1.29227,1.29221,1.29238,1.29221,1.2923
58:00.0,1.29227,1.29229,1.29225,1.29227,1.2923,1.29233,1.2923,1.29231
59:00.0,1.29227,1.29229,1.29223,1.29229,1.29231,1.29232,1.29229,1.29232
00:00.0,1.29229,1.29229,1.29202,1.2921,1.29232,1.29233,1.29208,1.29214
01:00.0,1.2921,1.2922,1.29204,1.29207,1.29214,1.29223,1.29209,1.29211
02:00.0,1.29207,1.29212,1.29204,1.2921,1.29211,1.29218,1.2921,1.29214
03:00.0,1.2921,1.29232,1.2921,1.29223,1.29214,1.29234,1.29214,1.29227
04:00.0,1.29223,1.29232,1.29209,1.29231,1.29227,1.29237,1.29215,1.29236
05:00.0,1.29231,1.29239,1.29211,1.29221,1.29236,1.2924,1.29214,1.29225
06:00.0,1.29221,1.29239,1.29216,1.29239,1.29225,1.29243,1.29217,1.29243
07:00.0,1.29239,1.29239,1.29222,1.29235,1.29243,1.29243,1.29224,1.29239
08:00.0,1.29235,1.29243,1.29227,1.29233,1.29239,1.29248,1.29233,1.29235
09:00.0,1.29233,1.29233,1.29228,1.29228,1.29235,1.29235,1.29234,1.29234
10:00.0,1.29228,1.29228,1.29224,1.29225,1.29234,1.29234,1.2923,1.29231
11:00.0,1.29225,1.29239,1.29218,1.29235,1.29231,1.29243,1.29224,1.29241
12:00.0,1.29235,1.29236,1.29217,1.2922,1.29241,1.29241,1.2922,1.29224
13:00.0,1.2922,1.29244,1.29214,1.29238,1.29224,1.29248,1.29218,1.29244
14:00.0,1.29238,1.29238,1.29226,1.29226,1.29244,1.29244,1.29231,1.29231
15:00.0,1.29226,1.29229,1.29225,1.29229,1.29231,1.29233,1.29231,1.29233
16:00.0,1.29229,1.29246,1.29227,1.29241,1.29233,1.29249,1.29233,1.29244
17:00.0,1.29241,1.29254,1.29241,1.29247,1.29244,1.29255,1.29244,1.29252
18:00.0,1.29247,1.29252,1.29241,1.29248,1.29252,1.29255,1.29243,1.29253
19:00.0,1.29248,1.29249,1.29244,1.29246,1.29253,1.29253,1.29249,1.2925
20:00.0,1.29246,1.29251,1.29239,1.29251,1.2925,1.29255,1.29244,1.29255
21:00.0,1.29251,1.29251,1.29242,1.29242,1.29255,1.29255,1.29247,1.29247
22:00.0,1.29242,1.29255,1.29236,1.29248,1.29247,1.29259,1.29239,1.29252
23:00.0,1.29248,1.29252,1.29237,1.29251,1.29252,1.29254,1.29241,1.29251
24:00.0,1.29251,1.29295,1.29236,1.29293,1.29251,1.293,1.29239,1.29296
25:00.0,1.29293,1.29305,1.29279,1.29279,1.29296,1.29309,1.29285,1.29285
26:00.0,1.29279,1.29281,1.29264,1.29267,1.29285,1.29285,1.29267,1.29271
27:00.0,1.29267,1.29267,1.29252,1.29263,1.29271,1.29271,1.29257,1.29269
28:00.0,1.29263,1.29265,1.29255,1.29255,1.29269,1.29269,1.29261,1.29261
29:00.0,1.29255,1.29274,1.29244,1.29245,1.29261,1.29278,1.29249,1.29251
30:00.0,1.29245,1.29257,1.29245,1.2925,1.29251,1.29261,1.29251,1.29255
31:00.0,1.2925,1.29252,1.29245,1.29247,1.29255,1.29257,1.29251,1.29251
32:00.0,1.29247,1.29254,1.29238,1.29248,1.29251,1.2926,1.29246,1.29252
33:00.0,1.29248,1.2926,1.29246,1.29252,1.29252,1.29263,1.29252,1.29256
34:00.0,1.29252,1.29252,1.29244,1.29245,1.29256,1.29256,1.2925,1.29251
35:00.0,1.29245,1.29252,1.2923,1.29235,1.29251,1.29255,1.29235,1.29241
36:00.0,1.29235,1.29236,1.2923,1.29236,1.29241,1.29241,1.29236,1.2924
37:00.0,1.29236,1.29261,1.29236,1.29244,1.2924,1.29265,1.2924,1.29249
38:00.0,1.29244,1.29249,1.29242,1.29243,1.29249,1.29253,1.29247,1.29249
39:00.0,1.29243,1.29249,1.29225,1.29226,1.29249,1.29252,1.29227,1.2923
40:00.0,1.29226,1.29235,1.29217,1.29217,1.2923,1.29238,1.29223,1.29223
41:00.0,1.29217,1.29242,1.29217,1.29227,1.29223,1.29246,1.29222,1.29233
42:00.0,1.29227,1.29235,1.29227,1.2923,1.29233,1.29239,1.29233,1.29233
43:00.0,1.2923,1.29235,1.29216,1.29217,1.29233,1.29239,1.29222,1.29223
44:00.0,1.29217,1.29229,1.29212,1.29227,1.29223,1.29231,1.29218,1.29231
45:00.0,1.29227,1.29242,1.29227,1.2924,1.29231,1.29246,1.29231,1.29246
46:00.0,1.2924,1.29244,1.29232,1.29241,1.29246,1.29248,1.29237,1.29243
47:00.0,1.29241,1.2926,1.29236,1.29251,1.29243,1.29264,1.29242,1.29257
48:00.0,1.29251,1.29252,1.29227,1.29239,1.29257,1.29257,1.29233,1.29243
49:00.0,1.29239,1.29262,1.29239,1.29249,1.29243,1.29265,1.29243,1.29254
50:00.0,1.29249,1.29267,1.29248,1.29262,1.29254,1.29269,1.29254,1.29267
51:00.0,1.29262,1.29266,1.29232,1.29243,1.29267,1.29269,1.29236,1.29247
52:00.0,1.29243,1.29266,1.29243,1.29265,1.29247,1.29271,1.29247,1.2927
53:00.0,1.29265,1.29269,1.29259,1.29262,1.2927,1.29274,1.29265,1.29267
54:00.0,1.29262,1.29271,1.29259,1.29264,1.29267,1.29275,1.29265,1.29267
55:00.0,1.29264,1.29282,1.29264,1.29278,1.29267,1.29285,1.29267,1.29282
56:00.0,1.29278,1.29306,1.29278,1.29292,1.29282,1.2931,1.29282,1.29298
57:00.0,1.29292,1.2934,1.29292,1.29324,1.29298,1.29345,1.29297,1.29328
58:00.0,1.29324,1.29342,1.2932,1.29336,1.29328,1.29346,1.29326,1.2934
59:00.0,1.29336,1.29336,1.29306,1.29307,1.2934,1.2934,1.29312,1.29312
00:00.0,1.29307,1.2932,1.29298,1.29304,1.29312,1.29324,1.29303,1.29308
01:00.0,1.29304,1.29311,1.29285,1.29293,1.29308,1.29315,1.29289,1.29296
02:00.0,1.29293,1.29313,1.29291,1.29294,1.29296,1.29318,1.29296,1.293
03:00.0,1.29294,1.29299,1.29285,1.29298,1.293,1.29303,1.29291,1.29301
04:00.0,1.29298,1.29299,1.29292,1.29294,1.29301,1.29305,1.29298,1.29298
05:00.0,1.29294,1.29295,1.29268,1.29274,1.29298,1.29299,1.29271,1.29278
06:00.0,1.29274,1.29286,1.29266,1.29285,1.29278,1.29292,1.29271,1.29289
07:00.0,1.29285,1.29285,1.29275,1.29277,1.29289,1.29289,1.29279,1.29283
08:00.0,1.29277,1.29277,1.29269,1.29273,1.29283,1.29283,1.29272,1.29277
09:00.0,1.29273,1.29273,1.29272,1.29272,1.29277,1.2928,1.29277,1.2928
10:00.0,1.29272,1.29274,1.29272,1.29274,1.2928,1.2928,1.29277,1.29279
11:00.0,1.29274,1.2929,1.2927,1.29272,1.29279,1.29296,1.29276,1.29277
12:00.0,1.29272,1.29276,1.29255,1.29267,1.29277,1.29279,1.29261,1.29271
13:00.0,1.29267,1.29276,1.29259,1.29263,1.29271,1.2928,1.29265,1.29269
14:00.0,1.29263,1.29267,1.29261,1.29261,1.29269,1.29271,1.29265,1.29265
15:00.0,1.29261,1.2928,1.29261,1.29274,1.29265,1.29282,1.29265,1.29278
16:00.0,1.29274,1.29274,1.2927,1.29272,1.29278,1.29279,1.29278,1.29278
17:00.0,1.29272,1.29272,1.29262,1.29265,1.29278,1.29278,1.29267,1.29271
18:00.0,1.29265,1.29269,1.29263,1.29268,1.29271,1.29273,1.29267,1.29273
19:00.0,1.29268,1.29269,1.29266,1.29266,1.29273,1.29274,1.29272,1.29274
20:00.0,1.29266,1.29268,1.29264,1.29268,1.29274,1.29274,1.29269,1.29272
21:00.0,1.29268,1.29268,1.29261,1.29262,1.29272,1.29272,1.29267,1.29267
22:00.0,1.29262,1.29263,1.2926,1.2926,1.29267,1.29267,1.29265,1.29265
23:00.0,1.2926,1.29264,1.29237,1.29239,1.29265,1.29268,1.2924,1.29245
24:00.0,1.29239,1.2925,1.29237,1.2925,1.29245,1.29254,1.29242,1.29254
25:00.0,1.2925,1.29266,1.2925,1.2926,1.29254,1.2927,1.29254,1.29265
26:00.0,1.2926,1.29261,1.29254,1.29255,1.29265,1.29265,1.29259,1.29259
27:00.0,1.29255,1.29255,1.29244,1.29246,1.29259,1.29259,1.2925,1.2925
28:00.0,1.29246,1.2926,1.29237,1.29248,1.2925,1.29264,1.29241,1.29254
29:00.0,1.29248,1.29277,1.29246,1.29273,1.29254,1.2928,1.29252,1.29278
30:00.0,1.29273,1.29282,1.29244,1.29244,1.29278,1.29285,1.2925,1.2925
31:00.0,1.29244,1.29277,1.29243,1.29277,1.2925,1.29281,1.29247,1.2928
32:00.0,1.29277,1.29277,1.29245,1.29258,1.2928,1.2928,1.2925,1.29264
33:00.0,1.29258,1.29263,1.29245,1.2926,1.29264,1.29266,1.29251,1.29264
34:00.0,1.2926,1.29301,1.29254,1.293,1.29264,1.29303,1.2926,1.29303
35:00.0,1.293,1.293,1.29288,1.29293,1.29303,1.29304,1.29292,1.29298
